trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
728,False,"{'a': 0.5, 'e': 0.3379991273351553}",30,16,9.715148297426687,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.33668034874887615}",20,12,19.771251108743307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.3353637152913001}",20,13,-0.6361736431439109,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.3340492408225135}",35,17,19.89639900731884,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.33273693909487145}",20,0,-14.340528967208453,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
733,False,"{'a': 0.5, 'e': 0.3314268237525882}",20,0,-28.98229769119041,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.3301189083313389}",20,0,-3.68495282701903,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.3288132062578716}",25,7,-7.118766815166222,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.32750973084963014}",25,15,-4.911452774130743,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.326208495314388}",30,10,-48.76438812198005,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
738,False,"{'a': 0.5, 'e': 0.32490951274989244}",20,1,-52.78693545306646,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
739,False,"{'a': 0.5, 'e': 0.32361279614351984}",20,0,-79.67866512166881,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
740,False,"{'a': 0.5, 'e': 0.3223183583719414}",30,16,15.2024938512277,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.3210262122007996}",25,16,4.633595134663708,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.31973637028439555}",20,0,9.195189369718953,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
743,False,"{'a': 0.5, 'e': 0.3184488451653868}",20,13,-6.138192308490423,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.3171636492744957}",20,6,-43.64822094236805,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.3158807949302288}",25,16,4.645450308268222,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.3146002943386064}",20,8,-17.082665795253515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.3133221595929031}",20,6,-40.619798759616096,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
748,False,"{'a': 0.5, 'e': 0.3120464026733984}",20,11,3.0113083850767355,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.31077303544713847}",25,10,-3.089109266325581,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.30950206966770794}",20,2,-24.14661662543783,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.5, 'e': 0.3082335169750124}",25,7,-3.939178595592365,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.30696738889507125}",20,8,-8.128950529947957,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.3057036968398212}",30,18,-13.939629520322427,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.3044424521069297}",25,17,9.99314059541614,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.3031836658796195}",35,8,-17.012169189336284,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
756,False,"{'a': 0.5, 'e': 0.3019273492265024}",20,0,32.18752336870339,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.3006735131014246}",20,13,11.895365877084602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.29942216834332125}",25,10,15.127897374925615,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.29817332567608174}",25,7,10.234367507754465,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.296926995708425}",20,8,22.071959727345387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.29568318893378503}",20,2,15.303273354161204,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.2944419157302064}",30,1,-101.38443749727803,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 3}",1
763,False,"{'a': 0.5, 'e': 0.2932031863602497}",30,8,10.821493564036937,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.2919670109709075}",25,13,-26.335782431050113,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.2907333995935294}",20,0,15.80241438164868,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
766,False,"{'a': 0.5, 'e': 0.2895023621437578}",20,12,1.5717498090364277,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.2882739084214731}",20,11,15.894058922913866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.2870480481107487}",25,7,-62.35377258575842,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
769,False,"{'a': 0.5, 'e': 0.2858247907798159}",30,9,-18.871985372033134,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
770,False,"{'a': 0.5, 'e': 0.28460414588103844}",25,20,12.836983467327606,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.28338612275089664}",25,5,-43.133046099225275,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
772,False,"{'a': 0.5, 'e': 0.2821707306099811}",20,6,12.49527004629358,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.28095797856299604}",35,20,-16.619433758959328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
774,False,"{'a': 0.5, 'e': 0.27974787559877207}",20,2,-6.977165036571664,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.2785404305902883}",25,10,2.467677991444422,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.27733565229470397}",20,6,-28.531261248260332,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.2761335493533991}",25,5,26.93333466760685,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.2749341302920247}",20,0,19.001320693984965,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.5, 'e': 0.2737374035205617}",30,10,23.375724890017047,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.2725433773333898}",20,13,11.765298520084167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.2713520599093643}",20,5,5.553940497271924,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.2701634593119027}",20,8,10.443515663762561,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.2689775834890801}",25,8,16.405199642311246,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.2677944402737328}",20,5,-24.065457941405505,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
785,False,"{'a': 0.5, 'e': 0.2666140373835717}",20,12,16.490411667349672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.2654363824213037}",30,14,-38.66697264441418,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
787,False,"{'a': 0.5, 'e': 0.2642614828747617}",30,18,23.8711320658795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.2630893461170437}",25,19,12.411608043169217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.26191997940665995}",20,0,-47.32015444424294,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
790,False,"{'a': 0.5, 'e': 0.2607533898876886}",20,4,17.381175282083607,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.25958958458993975}",20,7,-25.746970840929233,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
792,False,"{'a': 0.5, 'e': 0.2584285704291279}",25,0,-25.660039614910527,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
793,False,"{'a': 0.5, 'e': 0.2572703542070525}",20,4,-1.4270763475298538,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.25611494261178636}",20,6,-7.757099609344497,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.2549623422178726}",25,16,-3.6622153425233073,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.25381255948652937}",20,0,11.570756866365967,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 0.25266560076586225}",20,5,15.898676603741771,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.2515214722910848}",25,2,-17.93624572807214,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
799,False,"{'a': 0.5, 'e': 0.2503801801847467}",20,0,14.723949083529263,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
800,False,"{'a': 0.5, 'e': 0.24924173045696973}",25,14,-62.10095519510789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
801,False,"{'a': 0.5, 'e': 0.24810612900569082}",20,7,-27.72033879148829,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
802,False,"{'a': 0.5, 'e': 0.24697338161691332}",20,12,13.234809520787687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.24584349396496522}",25,9,25.9344607263922,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.24471647161276489}",30,8,23.94357690307203,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.24359232001209408}",20,0,7.765207044303185,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
806,False,"{'a': 0.5, 'e': 0.242471044503878}",20,12,15.11167808800332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.2413526503184726}",20,6,-12.606637508776117,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.240237142575959}",20,0,24.60929794452656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 0.2391245262864445}",20,2,7.329493651822228,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.23801480635037087}",20,2,-13.099189070755907,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.5, 'e': 0.23690798755882903}",20,9,23.48361930864713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.23580407459388075}",30,10,31.285176677938207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.23470307202888674}",20,13,13.838235905920953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.2336049843288413}",20,10,5.854727120994862,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.23250981585071348}",20,12,-13.497452985305237,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.23141757084379458}",25,16,-27.31179159544429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
817,False,"{'a': 0.5, 'e': 0.2303282534500518}",25,16,18.643562240757884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.22924186770448832}",25,10,27.152485707377615,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.22815841753550908}",20,3,26.916936529023708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.22707790676529307}",25,17,16.484461184890613,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.22600033911017114}",30,13,8.229991372821686,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.22492571818100984}",25,1,10.61096368497347,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.22385404748360102}",30,12,10.655349886609999,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.22278533041905696}",20,12,15.953023368426779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.22171957028421133}",25,13,13.683354828410774,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.22065677027202535}",20,10,-7.357665117059018,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.21959693347199963}",20,1,14.71409732578247,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.21854006287059116}",35,18,-60.43951773496225,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
829,False,"{'a': 0.5, 'e': 0.21748616135163562}",30,18,-11.279386098970463,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.21643523169677478}",25,14,8.134661499752337,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.2153872765858891}",25,6,24.112490065748357,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.2143422985975351}",25,13,-27.51871415104357,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
833,False,"{'a': 0.5, 'e': 0.21330030020938778}",30,16,6.275006479989541,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.21226128379868792}",20,7,17.192021755233718,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.21122525164269382}",25,11,-3.2787714676063544,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.21019220591913795}",20,9,1.2057624038508452,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.20916214870668803}",25,0,-17.3213778046631,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
838,False,"{'a': 0.5, 'e': 0.20813508198541258}",30,8,24.831420815264032,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.2071110076372509}",30,19,20.041460056467475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.20608992744648724}",30,6,39.77792299757806,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.2050718431002293}",25,5,-31.724957920602435,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
842,False,"{'a': 0.5, 'e': 0.20405675618889077}",30,15,3.6758647703958576,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.203044668206678}",20,15,7.889126414922343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.2020355805520804}",20,0,15.671833453174903,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.20102949452836508}",20,0,32.835523879871985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.5, 'e': 0.2000264113440749}",25,11,-2.431615370973469,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.19902633211353046}",20,0,-26.29443584001955,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
848,False,"{'a': 0.5, 'e': 0.19802925785733563}",20,0,-8.208963926986383,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
849,False,"{'a': 0.5, 'e': 0.1970351895028866}",25,8,19.776238770733112,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.19604412788488434}",35,18,30.12770310342699,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.19505607374585066}",20,12,7.765844633794794,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.19407102773664714}",20,6,-9.989441686239381,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.1930889904169977}",20,14,13.414794084484893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.19210996225601398}",25,13,22.843299141337184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.19113394363272396}",20,7,5.611520183897696,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.19016093483660332}",25,16,-7.34352961324569,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.18919093606810997}",25,8,-4.448096583021804,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.18822394743922105}",25,1,-51.81549464284639,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 2}",1
859,False,"{'a': 0.5, 'e': 0.18725996897397296}",30,8,18.06719467668849,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.18629900060900376}",20,11,20.055063600194824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.1853410421940983}",20,10,21.014500648426182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.1843860934927358}",20,6,-48.956305459747576,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
863,False,"{'a': 0.5, 'e': 0.18343415418263967}",20,0,32.40429606125403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.18248522385632998}",25,19,9.646219958513596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.1815393020216778}",20,12,12.342635821623524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.180596388102462}",30,19,19.47173729190986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.17965648143892798}",30,18,22.241086576601617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.17871958128834842}",25,13,10.816913787275913,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.1777856868255861}",20,13,-27.503382041214085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
870,False,"{'a': 0.5, 'e': 0.1768547971436584}",20,0,-9.56991553556856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.5, 'e': 0.17592691125430374}",20,10,10.898146626289165,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.17500202808854962}",20,4,17.243662078636348,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.1740801464972824}",25,6,27.329123324916996,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.17316126525181857}",30,21,19.34948872243634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.17224538304447753}",20,0,4.877802629142914,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
876,False,"{'a': 0.5, 'e': 0.17133249848915585}",25,17,11.019154534571182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.17042261012190277}",20,0,-5.914656026323303,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
878,False,"{'a': 0.5, 'e': 0.16951571640149707}",25,11,15.620400866641068,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.16861181571002515}",30,0,-35.480926947047756,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
880,False,"{'a': 0.5, 'e': 0.16771090635346017}",20,13,15.010383832994314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.16681298656224236}",30,16,-13.586836248839539,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
882,False,"{'a': 0.5, 'e': 0.16591805449186023}",30,8,21.933912750043923,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.16502610822343275}",25,13,20.751611160497504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.16413714576429245}",25,15,18.619706107499205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.16325116504856924}",25,5,25.831395816257952,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.16236816393777498}",20,12,13.788493977540659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.16148814022138872}",30,15,20.45396033874836,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.16061109161744258}",35,3,29.065304798626215,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.1597370157731081}",20,11,17.877023395257716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.15886591026528304}",30,10,-58.56030887993385,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
891,False,"{'a': 0.5, 'e': 0.15799777260117873}",25,10,17.66054707923651,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.15713260021890751}",20,0,22.14257347992533,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
893,False,"{'a': 0.5, 'e': 0.15627039048807076}",20,9,-19.606477706003638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
894,False,"{'a': 0.5, 'e': 0.15541114071034687}",20,6,-9.904518710196534,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.15455484812007958}",20,8,13.32825500872122,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.15370150988486628}",25,2,-24.913897616074937,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
897,False,"{'a': 0.5, 'e': 0.15285112310614637}",20,7,23.145614451679176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.1520036848197897}",30,16,5.90038790384645,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.15115919199668473}",25,12,2.557715061587854,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.15031764154332677}",20,12,12.624291733902318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.1494790303024059}",25,7,30.491767526555066,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.1486433550533946}",20,10,17.79996653965297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.14781061251313526}",20,13,8.75017467212089,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.14698079933642713}",25,18,13.986050176934171,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.14615391211661288}",35,2,55.25503800325291,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.14532994738616478}",25,20,11.230219494133177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.14450890161727029}",20,3,28.01356839086518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.14369077122241708}",25,13,12.091060624123998,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.14287555255497747}",20,3,28.91176154757115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.14206324190979203}",25,9,31.72556006671871,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.14125383552375267}",20,12,15.361662380491605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.14044732957638476}",25,0,-9.04361831377167,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
